"num_state","num_county","na_count","tot_build","mu_total_site_energy","med_total_site_energy","mu_total_source_energy","med_total_source_energy","mu_eui","med_eui","mu_area_sq_ft","med_area_sq_ft","year_built_na_count","mean_year_built","cat_state","cat_county","total_cooling_system_type_CE","total_cooling_system_type_miss","total_cooling_system_type_NO","total_cooling_system_type_NONE","total_cooling_system_type_OT","total_cooling_system_type_PA","total_cooling_system_type_RF","total_ee_potential_score_EE_HIGH","total_ee_potential_score_EE_LOW","total_ee_potential_score_EE_MED","total_ee_potential_score_miss","total_heating_system_type_CENTRAL","total_heating_system_type_FLOOR_WALL","total_heating_system_type_FORCED_AIR","total_heating_system_type_GRAVITY","total_heating_system_type_miss","total_heating_system_type_NONE","total_heating_system_type_OTHER","total_heating_system_type_YES","total_heating_fuel_type_Gas","total_heating_fuel_type_miss","total_heating_fuel_type_Oil","total_heating_fuel_type_Unknown","total_building_type_miss","total_building_type_MultiFamily","total_building_type_Other","total_building_type_SingleFamily","total_building_type_SmallCommercial","total_cooling_system_type_EC","total_cooling_system_type_WA","total_heating_system_type_ELECTRIC","total_heating_system_type_GAS","total_heating_system_type_HEAT_PUMP","total_heating_system_type_SPACE_SUSPENDED","total_heating_fuel_type_Electricity","total_cooling_system_type_WU","total_heating_system_type_BASEBOARD","total_heating_system_type_CONVECTION","total_heating_system_type_HOT_WATER","total_heating_system_type_PROPANE","total_heating_system_type_RADIANT","total_heating_system_type_SOLAR","total_heating_system_type_WOOD_BURNING","total_heating_fuel_type_Propane","total_heating_fuel_type_Wood","total_heating_system_type_GEOTHERMAL","total_heating_system_type_OIL","total_heating_system_type_STEAM","total_cooling_system_type_GT","total_heating_system_type_VENT","total_cooling_system_type_CW","total_heating_system_type_COAL","total_heating_fuel_type_Coal","total_heating_system_type_ZONE"
SD,Gregory,0,7641,501.39873692602754,384.54998779296875,988.01858511821024,662.80999755859375,353.73864736410223,295.254789456609,0,0,7641,,SD,Gregory,0,0,0,2331,0,0,0,0,0,0,0,0,0,0,0,0,2331,0,0,0,0,0,2331,0,0,332,1959,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Buffalo,0,3222,691.64375613595587,368.5,1513.1756638397267,605.34002685546875,313.19926455959848,272.393232568849,,,3222,,SD,Buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Edmunds,0,6502,596.18224619645719,422.26998901367188,1055.5442065608866,647.6500244140625,344.69341470540746,306.097262685514,3.3830954994511511,0,6502,,SD,Edmunds,0,0,0,1822,0,0,0,0,2,4,0,0,0,4,0,0,1816,0,2,0,0,4,1818,0,0,165,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Sanborn,0,4419,526.174876824901,378.55999755859375,980.00668471872223,605.03997802734375,300.48148678414935,275.18774012605,27.41919686581782,0,4419,,SD,Sanborn,0,0,0,1021,0,0,0,0,1,3,0,0,0,0,0,0,1017,0,0,0,0,3,1017,0,0,340,681,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Beadle,0,15598,559.65284713082849,371.30999755859375,1055.4188272729562,575.20001220703125,274.11889613004087,253.971344640555,0,0,15598,,SD,Beadle,0,0,0,8590,0,0,0,0,0,0,0,0,0,0,0,0,8590,0,0,0,0,0,8590,0,0,0,8590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Day,0,11933,603.25182848480972,462.29998779296875,1116.1302192302462,759.780029296875,383.51117127630738,333.087610217108,0,0,11933,,SD,Day,0,0,0,4801,0,0,0,0,0,0,0,0,0,0,0,0,4801,0,0,0,0,0,4801,0,0,1903,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Hutchinson,0,11726,566.98994678518125,402.25,1075.3261636131847,646.530029296875,313.67420827404641,278.35126685033,0.33995473975358315,0,11726,,SD,Hutchinson,0,0,0,3976,0,0,0,0,0,0,0,0,0,0,0,0,3977,0,0,0,0,0,3977,0,1,1093,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Aurora,0,5701,486.40974546679075,353.3699951171875,882.39471036479108,563.57000732421875,313.15874838938157,277.031062063432,3.9396782841823073,0,5701,,SD,Aurora,0,0,0,1491,0,0,0,0,1,2,0,0,0,0,0,0,1490,0,0,0,0,0,1490,0,0,535,957,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Jones,0,2300,711.17015096830289,421.17999267578125,1510.8799861576249,725.96002197265625,351.43686044703082,308.610817049126,0,0,2300,,SD,Jones,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,471,0,0,132,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Miner,0,4878,516.70319821825785,410.26998901367188,887.61010033442062,637.9000244140625,324.15152717492043,301.173187868252,0,0,4878,,SD,Miner,0,0,0,1326,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,1,0,0,0,1326,0,0,299,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Pennington,0,28955,871.92476820500326,478.97000122070312,1880.8975156511672,813.010009765625,335.19146612988504,285.768638653367,1015.5208743071698,1008,28955,,SD,Pennington,0,0,3,22367,0,0,0,349,12512,4350,0,0,0,0,0,0,22372,0,0,0,0,0,22372,0,19,1230,20547,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Brule,0,13461,669.31052924948915,417.3699951171875,1383.9721689763385,702.46002197265625,329.9967162132267,285.123063409608,1.1784287616511322,0,13461,,SD,Brule,0,0,0,4502,0,0,0,2,0,4,0,0,0,2,0,0,4500,0,4,0,0,2,4504,0,0,712,3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Hanson,0,4673,566.18942664456836,402.58999633789062,1071.7224231555069,658.17999267578125,292.79922665803412,260.054433356958,0.90844616376531229,0,4673,,SD,Hanson,0,0,0,1550,0,0,0,0,1,0,0,0,0,0,0,0,1551,0,0,0,0,0,1551,0,0,435,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Union,0,15511,827.72187434613261,556.739990234375,1894.8675331893864,1038.2099609375,415.33242630063074,321.6506607583,53.919522686277219,0,15511,,SD,Union,0,0,1657,1882,0,0,0,7,96,33,0,0,0,0,0,0,7207,0,0,0,0,0,7207,0,9,1476,5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Campbell,0,3883,546.04714632685125,415.89999389648438,981.14352432907208,659.6199951171875,365.94225900064072,326.423236621529,0,0,3883,,SD,Campbell,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,765,0,0,312,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Stanley,0,2805,775.35697453136754,486.04000854492188,1634.7633521748105,812.05999755859375,331.21851520470511,278.486002468079,0,0,2805,,SD,Stanley,0,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,944,0,0,238,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Mellette,0,4935,500.18521547597715,367.52999877929688,963.21261821464714,590.489990234375,354.18103832013554,304.736553893839,0,0,4935,,SD,Mellette,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,815,0,0,336,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Bennett,0,3242,520.30940764219531,414.32998657226562,993.86036625590918,688.030029296875,334.98514650341048,292.550132521818,0,0,3242,,SD,Bennett,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,493,0,0,112,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,McPherson,0,5973,591.05329569144862,393.239990234375,1076.9885718918681,600.59002685546875,375.79105282245433,339.581985252491,5.27605409705648,0,5973,,SD,McPherson,0,0,0,1253,0,0,0,4,0,0,0,0,0,0,0,0,1253,0,4,0,0,0,1257,0,0,445,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Faulk,0,4144,580.31522515979964,400.67999267578125,1031.2364422308431,606.3900146484375,332.38203551834675,292.214575521922,0,0,4144,,SD,Faulk,0,0,0,857,0,0,0,0,0,0,0,0,0,0,0,0,857,0,0,0,0,0,857,0,0,79,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Ziebach,0,2472,588.68793664781037,429.10000610351562,1154.1085862465277,705.239990234375,335.55912235647196,297.5349472199,,,2472,,SD,Ziebach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Tripp,0,8953,509.52743134508717,380.02999877929688,996.7788430806927,654.469970703125,334.86998970598688,289.360190843393,0,0,8953,,SD,Tripp,0,0,0,2601,0,0,0,0,0,0,0,0,0,0,0,0,2601,0,0,0,0,0,2601,0,0,1163,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Roberts,0,22688,738.7889459078923,518.8699951171875,1450.7660587498935,859.32000732421875,417.83949914076311,350.045725878797,0,0,22688,,SD,Roberts,0,0,0,6426,0,0,0,0,0,0,0,0,0,0,0,0,6426,0,0,0,0,0,6426,0,0,481,5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Butte,0,9261,837.931154733239,499.75,1768.2881827190179,815.90997314453125,365.0198421601163,320.345431971045,0,0,9261,,SD,Butte,0,0,0,3648,0,0,0,0,0,0,0,0,0,0,0,0,3648,0,0,0,0,0,3648,0,0,478,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Lawrence,0,834,1897.9846942041704,716.9000244140625,4229.1251591286791,1434.3499755859375,460.65777213822616,364.065831008962,1271.0491803278694,1188,834,,SD,Lawrence,0,0,0,549,0,0,0,34,293,145,0,0,0,0,0,0,549,0,0,0,0,0,549,0,0,80,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Grant,0,13205,756.96319611551894,512.3599853515625,1490.3087064567553,838.04998779296875,371.16635381848926,312.218205310562,0,0,13205,,SD,Grant,0,0,0,6872,0,0,0,0,0,0,0,0,0,0,0,0,6872,0,0,0,0,0,6872,0,0,2744,4084,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,Marshall,0,6415,667.12262641657014,481.95999145507812,1263.1790357273076,777.92999267578125,394.67997089834955,332.567100159168,0,0,6415,,SD,Marshall,0,0,0,2213,0,0,0,0,0,0,0,0,0,0,0,0,2213,0,0,0,0,0,2213,0,0,704,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,DeKalb,0,20,839.98001098632812,694.52001953125,2208.463996887207,1836.97998046875,446.03937041205558,465.782060709602,3380,3380,17,1900,TN,DeKalb,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Chester,0,8845,972.87776878490627,608.989990234375,2526.657364981455,1502.8599853515625,391.89559847034013,313.867790706979,9.83466481417159,0,4139,1983.0072248193794,TN,Chester,0,0,0,1811,0,7,0,0,7,7,0,0,133,0,0,0,1421,0,4012,0,0,0,5757,0,33,256,5272,197,0,0,1,0,0,0,1,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Trousdale,0,296,793.94462840621532,577.41998291015625,2015.9577392371941,1275.800048828125,333.78358708665832,246.976724988242,2456.0000000000005,2352,273,1989.1739130434783,TN,Trousdale,0,0,0,11,0,18,0,6,12,0,0,0,0,0,0,0,11,0,12,0,0,0,23,0,0,2,27,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Bradley,0,37509,1236.6695926272112,584.530029296875,3314.2539083065426,1451.550048828125,335.49428176087008,254.237332585398,0.23231105172245214,0,37507,1978,TN,Bradley,0,0,0,30681,0,1,0,0,2,0,0,0,0,0,0,0,30681,0,2,0,0,0,30683,0,77,2470,27582,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Cannon,0,358,859.086850640494,448.82000732421875,2239.9729212542484,982.83001708984375,301.59834460006795,228.079263064109,2102.4759825327515,2518,143,1986.0651162790696,TN,Cannon,0,0,0,76,0,129,0,35,99,41,0,0,0,0,0,0,67,0,153,0,0,0,220,0,0,5,222,2,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Pickett,0,38,1781.1947599712169,952.77001953125,4574.1765722977489,2278.85009765625,534.01700704462746,451.80424314518,,,38,,TN,Pickett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Cameron,0,128323,172.11817498816981,83.220001220703125,527.07303412944214,251.83999633789062,50.96136950508108,40.9382062973652,,,128323,,TX,Cameron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Shelby,0,18145,348.5317696822317,193.72000122070312,889.64182503343636,435.6199951171875,107.05551389848127,98.7042011784072,,,18145,,TX,Shelby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Willacy,0,11399,157.70317400157515,72.110000610351562,483.89626639988825,217.50999450683594,48.1859905517381,41.3380503021887,,,11399,,TX,Willacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Haskell,0,10574,157.40541709139058,106.25,395.99460630559355,248.38999938964844,68.171164386197816,61.0105454052571,,,10574,,TX,Haskell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Roberts,0,989,266.76844196011012,179.14999389648438,555.40242671484407,328.04000854492188,117.27117675112858,106.282739679683,,,989,,TX,Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Borden,0,1365,290.08916661957693,95.430000305175781,802.22633798340655,207.77999877929688,78.699394816738348,67.4485615503828,,,1365,,TX,Borden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Glasscock,0,1813,196.24063403581434,93.529998779296875,527.94212958750893,223.75999450683594,62.220616985331255,54.6377038860002,,,1813,,TX,Glasscock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Real,0,4815,231.8514871228893,147.8800048828125,624.88723421700922,366.79000854492188,126.78465743186875,89.8503885768861,,,4815,,TX,Real,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Hartley,0,3704,623.13631371802944,159.99000549316406,1670.8754494380739,307.97000122070312,85.170387659853517,73.825805561997,,,3704,,TX,Hartley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Mitchell,0,6651,156.8166080987323,109.12999725341797,369.00964946543195,235.86000061035156,75.198458050940971,65.2397333015433,,,6651,,TX,Mitchell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Runnels,0,13192,159.6713599653371,104.63999938964844,403.36930625376516,247.3800048828125,66.350357864629913,59.9343134136902,,,13192,,TX,Runnels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Scurry,0,11284,179.06330023746636,119.83000183105469,435.44380949998072,270.26998901367188,71.2792923866109,64.7333203574088,,,11284,,TX,Scurry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Bailey,0,4748,271.90973021528151,127.37999725341797,663.83113976456866,255.97999572753906,78.008286554930962,69.4636344441868,,,4748,,TX,Bailey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Cochran,0,2650,217.22786117553716,109.01000213623047,537.025415023228,221.97000122070312,71.078520216161209,62.0929430363037,,,2650,,TX,Cochran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Ochiltree,0,5481,265.75391718619636,143.67999267578125,612.1110051646981,277.25,82.439324688363129,70.9379479653859,,,5481,,TX,Ochiltree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Rains,0,8109,180.24105435073972,128.99000549316406,427.89270547844961,289.69000244140625,87.478444426010242,74.8157320394697,,,8109,,TX,Rains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Marion,0,6616,260.34768388752786,197.61000061035156,617.02126790592149,422.8900146484375,125.35414809475972,119.521630872984,,,6616,,TX,Marion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Wise,0,47573,185.32297771532757,138.21000671386719,434.76666465703784,301.26998901367188,81.911494242631051,73.4876145923151,,,47573,,TX,Wise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Wichita,0,58352,217.03482682253193,134.86000061035156,528.84641356934947,295.14999389648438,72.682236525394771,65.6360516840532,0,0,58352,,TX,Wichita,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Nueces,0,124166,173.61213121745524,89,517.208843976776,258.27999877929688,47.437800560266076,40.7893631508784,0,0,124166,,TX,Nueces,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Calhoun,0,12772,156.30043518707515,83.55999755859375,449.8992584416979,229.63999938964844,51.30893133552852,44.5641032360336,,,12772,,TX,Calhoun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Garza,0,3889,160.57706353154947,97.529998779296875,394.44487283039155,219.21000671386719,67.027263533458154,55.5448377050019,,,3889,,TX,Garza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Angelina,0,49090,257.10444345783128,180.00999450683594,651.37372676338828,418.91000366210938,102.28199878444424,95.1196962014223,,,49090,,TX,Angelina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Culberson,0,2227,158.02992360046971,101.61000061035156,380.98551405027524,219.33999633789062,75.542343765488383,59.2658521977555,,,2227,,TX,Culberson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Cass,0,20341,268.63130730065012,194.94999694824219,623.3170455598613,408.54998779296875,115.66289001391348,109.079005008557,,,20341,,TX,Cass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Kleberg,0,10220,255.957725951723,105.37000274658203,760.66043199177136,304.07000732421875,81.807375914138845,50.2050734044716,,,10220,,TX,Kleberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Van_Zandt,0,36809,198.71347437003615,147.35000610351562,470.08053324199187,326.01998901367188,91.146278566958941,78.7692534958107,,,36809,,TX,Van_Zandt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Kendall,0,22018,231.58913612344065,148.58999633789062,581.19546841765111,341.29998779296875,85.500782857368876,72.5417291647614,0,0,22018,,TX,Kendall,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Crosby,0,5001,184.64931212404059,111.68000030517578,441.91257004183882,235.86000061035156,74.935412482619071,60.2742675304944,,,5001,,TX,Crosby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Kimble,0,6195,167.89951739476703,113.90000152587891,407.69598253571871,260.33999633789062,88.298192058048,75.8100556338511,,,6195,,TX,Kimble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Lamar,0,29346,238.45646203150011,161.33000183105469,563.322538550562,339.07000732421875,87.207930810960747,76.7383284042511,,,29346,,TX,Lamar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Martin,0,3988,242.64465355454627,86.05999755859375,687.34739193968937,211.80000305175781,54.770036821737776,48.8126649208026,,,3988,,TX,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Eastland,0,17108,167.74952297381273,113.75,416.41102120941542,263.42001342773438,77.697369602717387,68.1073362080416,,,17108,,TX,Eastland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Potter,0,39613,238.8105228526413,131.39999389648438,546.12386491767973,251.94000244140625,87.054946179717774,76.0002927578147,,,39613,,TX,Potter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Victoria,0,35665,168.31628818610898,94.44000244140625,485.35581362392867,259.72000122070312,49.965759481120962,43.937033645817,,,35665,,TX,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Guadalupe,0,62761,160.92874368111089,106.77999877929688,424.74127785431403,270.42999267578125,61.527948641029852,54.1136782847121,2176,2176,62761,,TX,Guadalupe,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,San_Augustine,0,7137,300.33247882297286,209.22000122070312,743.04332095153268,474.8699951171875,123.25928645215122,119.55069592326,,,7137,,TX,San_Augustine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
